team: , id: A1GA, name: Frantiu0161ek Kotau010dka, wiki: rainbowsix
, team: Virtus.pro, id: m1loN, name: Andrey Mironov, wiki: rainbowsix
, team: Virtus.pro, id: p4sh4, name: Pavel Kosenko, wiki: rainbowsix
, team: Virtus.pro, id: wTg, name: Artyom Morozov, wiki: rainbowsix
, team: W7M Gaming, id: Abreu, name: Felipe da Silva, wiki: rainbowsix
, team: W7M Gaming, id: GdNN1, name: Gleidson Nunes, wiki: rainbowsix
, team: W7M Gaming, id: Guii, name: Guilherme Oliveira, wiki: rainbowsix
, team: W7M Gaming, id: HerdsZ, name: Gustavo Herdina, wiki: rainbowsix
, team: W7M Gaming, id: Kheyze, name: Diego Zanello, wiki: rainbowsix
, team: W7M Gaming, id: Panico, name: Dimas Junior, wiki: rainbowsix
, team: W7M Gaming, id: igoorctg, name: Igor dos Santos, wiki: rainbowsix
, team: WiLD MultiGaming, id: Hedsut, name: Szabolcs Budai, wiki: rainbowsix
, team: Wichita Wolves, id: Abunai, name: Seth Pinkney, wiki: rainbowsix
, team: Wichita Wolves, id: Callout, name: Seth Mik, wiki: rainbowsix
, team: Wichita Wolves, id: Forceful, name: Tanner McHattie, wiki: rainbowsix
, team: Wichita Wolves, id: Forrest, name: Roman Breaux, wiki: rainbowsix
, team: Wichita Wolves, id: Read, name: Read Adams, wiki: rainbowsix
, team: Wichita Wolves, id: SmiTaSous, name: Elim Rivera-Valle, wiki: rainbowsix
, team: Wildcard Gaming, id: Diesel, name: Kyle Renton, wiki: rainbowsix
, team: Wildcard Gaming, id: EmoRin, name: Tien Lam, wiki: rainbowsix
, team: Wildcard Gaming, id: Fluxx, name: Bharath Sukesh, wiki: rainbowsix
, team: Wildcard Gaming, id: Giovanni, name: Jonathan Lanciana, wiki: rainbowsix
, team: Wildcard Gaming, id: Milostka, name: Joseph Kaleske, wiki: rainbowsix
, team: Wildcard Gaming, id: Pat, name: Patrick Wines, wiki: rainbowsix
, team: Wildcard Gaming, id: Vincere, name: Vincent Daniele, wiki: rainbowsix
, team: Wildcard Gaming, id: r0usty, name: Wille Turunen, wiki: rainbowsix
, team: Windstorm, id: Kuush, name: Dave Brunelle, wiki: rainbowsix
, team: X13, id: b1ologic, name: Khalil Pleas, wiki: rainbowsix
, team: XSET, id: Butterzz, name: Alex O'Campo, wiki: rainbowsix
, team: XSET, id: Creators, name: Tim Humpherys, wiki: rainbowsix
, team: XSET, id: DrewSpark, name: Drew Spark-Whitworth, wiki: rainbowsix
, team: XSET, id: Filthy, name: Xavier Garcia, wiki: rainbowsix
, team: XSET, id: Jarvis, name: Sam Jarvis, wiki: rainbowsix
, team: XSET, id: Prod, name: Christian Gauch, wiki: rainbowsix
, team: XSET, id: Razorr, name: Dillon Presley, wiki: rainbowsix
, team: XSET, id: nvK, name: Nathan Valenti, wiki: rainbowsix
, team: Yunktis, id: Sixquatre, name: Benjamin Leray, wiki: rainbowsix
, team: Zepto, id: Pyon, name: , wiki: rainbowsix
, team: Zepto, id: TaiyoGA33, name: , wiki: rainbowsix
, team: beastcoast, id: AnthonyMGS, name: Anthony Gomez, wiki: rainbowsix
, team: beastcoast, id: Jaay, name: Jayson Meszaros, wiki: rainbowsix
, team: beastcoast, id: Krux, name: Harry Poyzer, wiki: rainbowsix
, team: beastcoast, id: Mark, name: Mark Arismendez, wiki: rainbowsix
, team: beastcoast, id: Phozzo, name: Joseph Eisenmann, wiki: rainbowsix
, team: beastcoast, id: Sippin, name: Jason Mahabir, wiki: rainbowsix
, team: beastcoast, id: yungalec, name: Alec Bhatty, wiki: rainbowsix
, team: big dogz, id: Shak, name: William Bastow, wiki: rainbowsix
, team: cowana Gaming, id: Anarchic, name: Ralph Coates, wiki: rainbowsix
, team: cowana Gaming, id: Benjamaster, name: Benjamin Dereli, wiki: rainbowsix
, team: cowana Gaming, id: GorgoNa, name: Georgi Stoyanov, wiki: rainbowsix
, team: cowana Gaming, id: Grizzly, name: Nathan Harding, wiki: rainbowsix
, team: cowana Gaming, id: Mrofficer88, name: Murat Motevalli, wiki: rainbowsix
, team: cowana Gaming, id: Rideoo, name: Josh Riding, wiki: rainbowsix
, team: cowana Gaming, id: Sloth, name: Jake Brown, wiki: rainbowsix
, team: cowana Gaming, id: davil, name: David Csaba Tu00f3th, wiki: rainbowsix
, team: eMonkeyz, id: JU4MP4, name: Juan Valdivia, wiki: rainbowsix
, team: eMonkeyz, id: Javixu, name: Javier Pu00e9rez, wiki: rainbowsix
, team: eMonkeyz, id: Welshyy, name: Connor Morgan, wiki: rainbowsix
, team: eMonkeyz, id: chOi, name: Daniel Ortega, wiki: rainbowsix

